Year,Month,Day,Marsh,Zone,Cage,Treatment,Stems(all),Stems(live),Stems(dead),Flowers,Pickle_CH_Avg,Spartina_L,Spartina_D,Mud,Sarcocornia,Salicornia,Batis,Jaumea,Triglochin,Unknown,Wrack,Not_visible
2018,August,25,SDL,mid,NN,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,OO,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,PP,ncc,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,1,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,2,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,3,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,4,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,5,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,6,no,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,7,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,8,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,9,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,10,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,51,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,52,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,53,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,54,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,55,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,A,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,B,cc,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,K,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,L,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,M,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,N,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,O,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,P,ncc,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,Q,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,R,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,11,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,12,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,13,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,14,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,15,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,16,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,17,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,18,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,19,ambient,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,20,ambient,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,56,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,57,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,58,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,59,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,60,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,C,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,D,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,S,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,T,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,U,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,V,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,W,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,X,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,Y,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,KF2,reg,Z,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,31,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,32,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,33,no,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,34,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,35,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,36,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,37,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,38,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,39,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,40,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,61,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,62,high,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,63,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,64,high,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,65,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,G,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,H,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,II,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,JJ,cc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,KK,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,LL,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,MM,ncc,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,NN,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,OO,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,September,4,SDL,mid,PP,ncc,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,October,9,SDL,mid,31,ambient,27,19,8,16,49.75,17,18,20,42,0,0,0,0,0,0,3
2018,October,9,SDL,mid,32,no,61,47,14,22,52,46,18,18,11,0,0,0,0,0,0,6
2018,October,9,SDL,mid,33,no,32,19,13,11,50.15,22,17,37,12,0,0,0,0,0,0,11
2018,October,9,SDL,mid,34,ambient,26,23,3,18,60.35,27,13,20,39,0,0,0,0,0,0,1
2018,October,9,SDL,mid,35,ambient,38,19,19,14,42.1,18,25,37,20,0,0,0,0,0,0,0
2018,October,9,SDL,mid,36,no,74,59,15,36,23.95,65,25,10,0,0,0,0,0,0,0,0
2018,October,9,SDL,mid,37,ambient,90,68,22,16,61.65,52,26,17,5,0,0,0,0,0,0,0
2018,October,9,SDL,mid,38,no,55,44,11,18,43.45,23,31,36,10,0,0,0,0,0,0,0
2018,October,9,SDL,mid,39,ambient,48,40,8,17,41,44,25,23,7,0,0,0,0,0,0,0
2018,October,9,SDL,mid,40,no,77,66,11,24,64.3,39,31,12,19,0,0,0,0,0,0,0
2018,October,9,SDL,mid,61,high,87,66,21,30,34.4,41,20,27,4,0,0,4,0,0,0,4
2018,October,9,SDL,mid,62,high,51,38,13,8,48.55,18,19,24,27,0,0,0,0,0,0,11
2018,October,9,SDL,mid,63,high,92,60,32,30,62.7,50,37,4,9,0,0,0,0,0,0,0
2018,October,9,SDL,mid,64,high,80,63,17,36,49.1,39,37,21,3,0,0,0,0,0,0,0
2018,October,9,SDL,mid,65,high,51,34,17,14,69.3,20,30,11,38,0,0,1,0,0,0,0
2018,October,9,SDL,mid,G,cc,43,34,9,10,52.8,28,26,20,11,0,0,0,0,0,0,15
2018,October,9,SDL,mid,H,cc,47,38,9,19,54.95,27,29,33,11,0,0,0,0,0,0,0
2018,October,9,SDL,mid,II,cc,73,34,39,15,56.7,35,22,10,33,0,0,0,0,0,0,0
2018,October,9,SDL,mid,JJ,cc,52,43,9,34,52.4,38,28,13,21,0,0,0,0,0,0,0
2018,October,9,SDL,mid,KK,cc,57,45,12,17,49.3,32,29,37,3,0,0,0,0,0,0,0
2018,October,9,SDL,mid,LL,ncc,65,51,14,0,29.65,21,28,42,8,0,0,0,0,0,0,0
2018,October,9,SDL,mid,MM,ncc,47,31,16,9,42.05,42,24,20,8,0,0,0,0,0,0,5
2018,October,9,SDL,mid,NN,ncc,59,44,15,14,60.8,38,33,21,8,0,0,0,0,0,0,0
2018,October,9,SDL,mid,OO,ncc,47,17,30,3,32.8,11,16,47,25,0,0,0,0,0,0,0
2018,October,9,SDL,mid,PP,ncc,43,34,9,14,54.1,28,37,20,17,0,0,0,0,0,0,0
2018,October,10,KF1,reg,1,ambient,12,12,0,0,41.7,9,3,0,88,0,0,0,0,0,0,0
2018,October,10,KF1,reg,2,ambient,8,6,2,1,54,9,3,0,88,0,0,0,0,0,0,0
2018,October,10,KF1,reg,3,no,18,13,5,1,44.25,48,7,1,44,0,0,0,0,0,0,0
2018,October,10,KF1,reg,4,ambient,12,10,2,0,47.6,5,2,0,93,0,0,0,0,0,0,0
2018,October,10,KF1,reg,5,no,16,16,0,0,36.35,41,3,0,46,0,10,0,0,0,0,0
2018,October,10,KF1,reg,6,no,20,15,5,1,45.7,14,0,1,71,0,7,7,0,0,0,0
2018,October,10,KF1,reg,7,ambient,25,22,3,1,38.6,11,5,0,79,0,5,0,0,0,0,0
2018,October,10,KF1,reg,8,ambient,17,12,5,3,57.45,10,5,0,84,0,1,0,0,0,0,0
2018,October,10,KF1,reg,9,no,16,12,4,3,43.25,5,6,0,80,0,9,0,0,0,0,0
2018,October,10,KF1,reg,10,no,44,33,11,4,34.55,15,4,0,81,0,0,0,0,0,0,0
2018,October,10,KF1,reg,51,high,12,11,1,0,43.35,24,0,4,72,0,0,0,0,0,0,0
2018,October,10,KF1,reg,52,high,11,10,1,0,48.65,24,5,2,69,0,0,0,0,0,0,0
2018,October,10,KF1,reg,53,high,12,11,1,0,35.8,10,10,1,61,0,0,18,0,0,0,0
2018,October,10,KF1,reg,54,high,12,10,2,0,27.75,15,1,1,83,0,0,0,0,0,0,0
2018,October,10,KF1,reg,55,high,41,32,9,2,42.15,29,4,4,62,0,1,0,0,0,0,0
2018,October,10,KF1,reg,A,cc,16,14,2,0,42.75,36,5,3,43,0,13,0,0,0,0,0
2018,October,10,KF1,reg,B,cc,57,45,12,1,82,27,0,2,71,0,0,0,0,0,0,0
2018,October,10,KF1,reg,K,cc,17,15,2,0,38.25,39,10,0,51,0,0,0,0,0,0,0
2018,October,10,KF1,reg,L,cc,12,12,0,0,38.55,28,7,1,64,0,0,0,0,0,0,0
2018,October,10,KF1,reg,M,cc,12,10,2,0,41.75,7,9,5,59,0,8,12,0,0,0,0
2018,October,10,KF1,reg,N,ncc,12,12,0,0,30.5,25,7,0,68,0,0,0,0,0,0,0
2018,October,10,KF1,reg,O,ncc,15,15,0,0,49.5,23,2,7,68,0,0,0,0,0,0,0
2018,October,10,KF1,reg,P,ncc,9,9,0,0,19.95,8,0,4,36,0,15,37,0,0,0,0
2018,October,10,KF1,reg,Q,ncc,28,27,1,3,27.8,50,6,1,41,0,2,0,0,0,0,0
2018,October,10,KF1,reg,R,ncc,59,54,5,0,38.7,27,3,10,55,0,5,0,0,0,0,0
2018,October,10,KF2,reg,11,ambient,34,29,5,0,50.45,28,1,0,71,0,0,0,0,0,0,0
2018,October,10,KF2,reg,12,no,31,25,6,1,46.95,20,2,0,77,0,1,0,0,0,0,0
2018,October,10,KF2,reg,13,no,16,7,9,0,48.1,11,1,0,77,0,9,2,0,0,0,0
2018,October,10,KF2,reg,14,no,13,7,6,0,55.75,12,2,0,84,0,2,0,0,0,0,0
2018,October,10,KF2,reg,15,ambient,19,9,10,0,60.05,0,0,0,94,0,6,0,0,0,0,0
2018,October,10,KF2,reg,16,no,1,1,0,0,43,0,0,0,98,0,2,0,0,0,0,0
2018,October,10,KF2,reg,17,ambient,27,11,16,2,37.25,11,3,0,82,0,3,1,0,0,0,0
2018,October,10,KF2,reg,18,no,6,4,2,0,48.4,4,0,1,65,0,4,28,0,0,0,0
2018,October,10,KF2,reg,19,ambient,23,17,6,3,44.7,16,10,3,66,0,5,0,0,0,0,0
2018,October,10,KF2,reg,20,ambient,27,11,16,2,42.2,9,6,2,75,0,8,0,0,0,0,0
2018,October,10,KF2,reg,56,high,23,6,17,0,37.4,3,13,4,77,0,3,0,0,0,0,0
2018,October,10,KF2,reg,57,high,32,24,8,0,55.6,16,7,0,76,0,1,0,0,0,0,0
2018,October,10,KF2,reg,58,high,11,7,4,0,31.6,1,1,0,92,0,6,0,0,0,0,0
2018,October,10,KF2,reg,59,high,12,10,2,0,46.65,9,2,0,89,0,0,0,0,0,0,0
2018,October,10,KF2,reg,60,high,37,32,5,0,39.15,22,5,0,69,0,4,0,0,0,0,0
2018,October,10,KF2,reg,C,cc,20,10,10,1,45.15,4,0,1,80,0,15,0,0,0,0,0
2018,October,10,KF2,reg,D,cc,67,54,13,2,38.2,42,6,1,48,0,3,0,0,0,0,0
2018,October,10,KF2,reg,S,cc,41,37,4,0,40,21,2,6,64,0,7,0,0,0,0,0
2018,October,10,KF2,reg,T,cc,33,27,6,0,46.15,21,5,4,65,0,5,0,0,0,0,0
2018,October,10,KF2,reg,U,cc,71,56,15,0,41.75,42,1,6,51,0,0,0,0,0,0,0
2018,October,10,KF2,reg,V,ncc,19,10,9,0,51.4,8,1,3,86,0,0,0,0,0,0,0
2018,October,10,KF2,reg,W,ncc,52,45,7,0,42.2,18,5,3,75,0,0,0,0,0,0,0
2018,October,10,KF2,reg,X,ncc,36,28,8,0,41.65,24,1,1,50,0,24,0,0,0,0,0
2018,October,10,KF2,reg,Y,ncc,44,37,7,0,40,27,4,0,69,0,1,0,0,0,0,0
2018,October,10,KF2,reg,Z,ncc,39,27,12,1,31.4,9,6,3,75,0,7,0,0,0,0,0
2017,May,18,BOL,reg,1,ncc,10,8,2,0,18.5,20,1,12,67,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,2,no,46,35,11,0,18.5,45,5,3,48,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,3,high,28,20,8,0,21.9,21,5,7,67,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,4,ambient,65,49,16,0,19.9,35,6,3,59,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,5,cc,30,19,11,0,17.3,21,9,6,64,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,6,high,43,30,13,0,19.85,40,6,4,52,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,7,high,76,48,28,0,20.15,39,14,11,36,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,8,ambient,56,47,9,0,11.5,57,8,9,26,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,9,cc,26,19,7,0,14.95,23,4,5,68,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,10,ambient,50,42,8,0,18.95,53,3,10,37,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,11,ncc,62,47,15,0,23.25,27,2,12,59,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,12,no,49,30,19,0,21.55,30,4,8,59,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,13,high,46,30,16,0,15.9,31,11,9,50,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,14,no,33,24,9,0,17.75,43,3,2,52,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,15,cc,30,18,12,0,12.75,21,2,2,75,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,16,no,30,20,10,0,12.1,32,10,9,49,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,17,ambient,37,26,11,0,8.95,36,4,18,42,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,18,ncc,33,28,5,0,11.35,42,2,7,50,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,19,cc,30,27,3,0,18.35,32,1,7,60,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,20,high,22,19,3,0,15.15,30,2,1,68,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,21,ambient,31,26,5,0,16.9,29,3,5,63,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,22,ncc,54,39,15,0,19.1,36,16,7,41,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,23,no,33,19,14,0,19.85,21,10,6,63,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,24,ncc,46,31,15,0,15.55,21,5,5,69,NA,NA,NA,NA,NA,0,NA
2017,May,18,BOL,reg,25,cc,25,20,5,0,19.45,31,4,1,64,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,1,ncc,13,11,2,0,15.6,16,2,1,81,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,2,no,54,43,11,0,19.2,50,3,0,47,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,3,high,39,28,11,0,22.45,26,2,0,72,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,4,ambient,62,53,9,0,20.25,37,6,3,54,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,5,cc,34,27,7,0,19.95,27,2,7,64,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,6,high,44,36,8,0,18.25,33,5,1,59,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,7,high,66,45,21,0,20.75,45,12,7,37,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,8,ambient,53,42,11,0,20.05,47,5,5,43,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,9,cc,40,33,7,0,21.45,25,4,2,69,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,10,ambient,57,46,11,0,24.05,49,1,3,47,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,11,ncc,43,32,11,0,24.75,34,2,8,57,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,12,no,46,32,14,0,18.5,32,8,6,54,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,13,high,53,38,15,0,16.5,36,9,4,52,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,14,no,44,31,13,0,26.15,40,3,0,55,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,15,cc,30,20,10,0,16.4,25,3,4,69,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,16,no,53,35,18,0,15.15,35,7,8,49,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,17,ambient,45,33,12,0,14.95,41,7,10,40,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,18,ncc,52,38,14,0,17.45,49,3,3,47,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,19,cc,42,36,6,0,23,39,1,10,50,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,20,high,24,21,3,0,20.5,38,4,4,54,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,21,ambient,37,30,7,0,16.25,39,2,3,55,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,22,ncc,61,46,15,0,20.5,45,11,4,40,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,23,no,49,37,12,0,19.95,29,9,6,55,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,24,ncc,42,32,10,0,18.55,32,7,8,53,NA,NA,NA,NA,NA,0,NA
2017,June,12,BOL,reg,25,cc,37,28,9,0,19.25,37,3,0,60,NA,NA,NA,NA,NA,0,NA
2017,July,27,BOL,reg,1,ncc,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,2,no,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,3,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,4,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,5,cc,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,6,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,7,high,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,8,ambient,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,9,cc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,10,ambient,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,11,ncc,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,12,no,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,13,high,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,14,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,15,cc,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,16,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,17,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,18,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,19,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,20,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,21,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,22,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,23,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,24,ncc,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,25,cc,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,1,ncc,39,38,1,7,25.4,19,0,7,75,NA,NA,NA,NA,NA,0,NA
2017,September,1,BOL,reg,2,no,75,69,6,25,23.2,50,1,3,46,NA,NA,NA,NA,NA,0,NA
