Year,Month,Day,Marsh,Zone,Cage,Treatment,Burrows,Pachy,Hemi,Fiddler,Green,Pitfall,Pitfall-F,Pitfall-P,Pitfall-G,Pitfall-H
2017,July,10,KF1,reg,7,ambient,13,2,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,8,ambient,17,0,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,9,no,1,0,0,0,0,0,NA,NA,NA,NA
2017,July,10,KF1,reg,51,high,17,0,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,52,high,14,0,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,53,high,17,0,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,54,high,6,0,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,55,high,12,0,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,A,cc,14,1,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,B,cc,27,3,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,K,cc,11,1,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,L,cc,18,1,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,M,cc,10,1,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,N,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,O,ncc,10,0,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,P,ncc,7,0,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,Q,ncc,6,0,0,0,0,NA,NA,NA,NA,NA
2017,July,10,KF1,reg,R,ncc,17,1,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,1,ambient,18,1,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,2,ambient,11,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,3,no,0,0,0,0,0,0,NA,NA,NA,NA
2017,September,10,KF1,reg,4,ambient,23,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,7,ambient,12,1,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,8,ambient,16,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,51,high,8,1,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,52,high,15,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,53,high,13,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,54,high,9,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,55,high,9,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,A,cc,11,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,B,cc,22,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,K,cc,5,1,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,L,cc,11,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,M,cc,6,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,N,ncc,1,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,O,ncc,10,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,P,ncc,6,0,0,0,0,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,Q,ncc,4,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,1,ambient,17,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,2,ambient,10,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,3,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,4,ambient,16,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,5,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,6,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,7,ambient,9,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,8,ambient,14,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,9,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,10,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,51,high,6,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,52,high,9,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,53,high,9,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,54,high,6,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,55,high,8,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,A,cc,10,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,B,cc,16,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,K,cc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,L,cc,11,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,M,cc,10,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,N,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,O,ncc,12,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,P,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,Q,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,KF1,reg,R,ncc,9,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,1,ambient,13,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,2,ambient,3,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,3,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,4,ambient,15,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,5,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,6,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,7,ambient,11,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,8,ambient,11,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,9,no,1,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,10,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,51,high,3,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,52,high,5,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,53,high,7,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,54,high,1,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,55,high,5,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,A,cc,9,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,B,cc,17,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,K,cc,4,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,L,cc,8,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,M,cc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,N,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,O,ncc,6,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,P,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,Q,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,KF1,reg,R,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,5,no,0,0,0,0,0,1,NA,1,NA,NA
2017,August,23,KF1,reg,10,no,0,0,0,0,0,1,NA,1,NA,NA
2017,August,23,KF1,reg,9,no,0,0,0,0,0,2,NA,2,NA,NA
2017,August,23,KF1,reg,3,no,0,0,0,0,0,3,NA,3,NA,NA
2017,August,23,KF1,reg,6,no,0,0,0,0,0,6,NA,6,NA,NA
2017,August,23,KF1,reg,1,ambient,5,1,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,2,ambient,4,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,4,ambient,13,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,7,ambient,7,1,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,8,ambient,11,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,51,high,3,1,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,52,high,6,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,53,high,2,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,54,high,3,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,55,high,3,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,A,cc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,B,cc,7,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,K,cc,3,1,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,L,cc,6,1,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,M,cc,1,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,N,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,O,ncc,7,1,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,P,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,Q,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,KF1,reg,R,ncc,3,1,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,1,ambient,12,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,2,ambient,9,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,3,no,1,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,4,ambient,15,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,5,no,2,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,6,no,1,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,7,ambient,9,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,8,ambient,13,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,9,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,10,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,51,high,7,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,52,high,12,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,53,high,13,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,54,high,4,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,55,high,6,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,A,cc,8,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,B,cc,15,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,K,cc,3,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,L,cc,9,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,M,cc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,N,ncc,1,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,O,ncc,10,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,P,ncc,7,1,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,Q,ncc,5,1,0,0,0,NA,NA,NA,NA,NA
2017,May,25,KF1,reg,R,ncc,11,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,3,no,3,0,0,0,0,1,NA,1,NA,NA
2017,July,26,KF1,reg,5,no,0,0,0,0,0,2,NA,2,NA,NA
2017,July,26,KF1,reg,9,no,0,0,0,0,0,5,NA,5,NA,NA
2017,July,26,KF1,reg,10,no,3,0,0,0,0,5,NA,5,NA,NA
2017,July,26,KF1,reg,6,no,1,1,0,0,0,7,NA,7,NA,NA
2017,July,26,KF1,reg,1,ambient,14,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,2,ambient,8,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,4,ambient,24,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,7,ambient,8,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,8,ambient,10,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,51,high,15,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,52,high,16,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,53,high,12,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,54,high,6,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,55,high,7,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,A,cc,10,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,B,cc,19,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,K,cc,4,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,L,cc,11,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,M,cc,7,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,N,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,O,ncc,10,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,P,ncc,4,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,Q,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,KF1,reg,R,ncc,4,1,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,5,no,0,0,0,0,0,1,NA,1,NA,NA
2018,September,4,KF1,reg,2,ambient,10,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,3,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,September,4,KF1,reg,6,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,September,4,KF1,reg,7,ambient,2,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,51,high,0,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,53,high,4,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,54,high,3,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,A,cc,9,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,B,cc,15,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,K,cc,6,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,M,cc,3,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,P,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,Q,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,55,high,6,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,10,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,September,4,KF1,reg,9,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,September,4,KF1,reg,8,ambient,16,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,4,ambient,17,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,O,ncc,18,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,2,ambient,5,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,1,ambient,19,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,L,cc,14,1,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,52,high,6,0,0,0,0,NA,NA,NA,NA,NA
2018,September,4,KF1,reg,N,ncc,1,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,3,no,0,0,0,0,0,1,NA,1,NA,NA
2018,August,7,KF1,reg,9,no,0,0,0,0,0,1,NA,1,NA,NA
2018,August,7,KF1,reg,10,no,0,0,0,0,0,2,NA,2,NA,NA
2018,August,7,KF1,reg,1,ambient,6,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,2,ambient,1,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,4,ambient,10,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,5,no,1,0,0,0,0,0,NA,NA,NA,NA
2018,August,7,KF1,reg,6,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,August,7,KF1,reg,7,ambient,3,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,8,ambient,8,1,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,51,high,1,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,52,high,6,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,53,high,4,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,54,high,3,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,55,high,4,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,A,cc,10,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,B,cc,16,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,K,cc,4,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,L,cc,7,2,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,M,cc,4,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,N,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,O,ncc,8,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,P,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,Q,ncc,1,1,0,0,0,NA,NA,NA,NA,NA
2018,August,7,KF1,reg,R,ncc,4,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,1,ambient,20,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,2,ambient,3,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,3,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,October,10,KF1,reg,4,ambient,15,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,5,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,October,10,KF1,reg,6,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,October,10,KF1,reg,7,ambient,5,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,8,ambient,15,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,9,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,October,10,KF1,reg,10,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,October,10,KF1,reg,51,high,2,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,52,high,7,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,53,high,5,2,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,54,high,4,1,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,55,high,3,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,A,cc,11,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,B,cc,16,2,0,1,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,K,cc,8,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,L,cc,14,1,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,M,cc,4,1,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,N,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,O,ncc,17,2,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,P,ncc,4,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,Q,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2018,October,10,KF1,reg,R,ncc,11,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,3,no,1,0,0,0,0,1,NA,1,NA,NA
2018,June,12,KF1,reg,1,ambient,8,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,2,ambient,4,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,4,ambient,18,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,5,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,June,12,KF1,reg,6,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,June,12,KF1,reg,7,ambient,5,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,8,ambient,11,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,9,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,June,12,KF1,reg,10,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,June,12,KF1,reg,51,high,10,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,52,high,10,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,53,high,8,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,54,high,5,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,55,high,6,1,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,A,cc,9,2,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,B,cc,17,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,K,cc,8,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,L,cc,9,1,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,M,cc,6,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,N,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,O,ncc,14,1,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,P,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,Q,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2018,June,12,KF1,reg,R,ncc,10,2,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,3,no,1,1,0,0,0,1,NA,1,NA,NA
2018,July,13,KF1,reg,5,no,0,0,0,0,0,1,NA,1,NA,NA
2018,July,13,KF1,reg,10,no,0,0,0,0,0,2,NA,2,NA,NA
2018,July,13,KF1,reg,1,ambient,15,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,2,ambient,12,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,4,ambient,17,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,6,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,July,13,KF1,reg,7,ambient,9,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,8,ambient,13,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,9,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,July,13,KF1,reg,51,high,16,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,52,high,14,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,53,high,17,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,54,high,13,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,55,high,8,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,A,cc,18,4,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,B,cc,19,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,K,cc,15,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,L,cc,19,3,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,M,cc,16,3,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,N,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,O,ncc,19,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,P,ncc,7,1,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,Q,ncc,9,0,0,0,0,NA,NA,NA,NA,NA
2018,July,13,KF1,reg,R,ncc,5,3,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,1,ambient,28,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,2,ambient,15,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,3,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,May,14,KF1,reg,4,ambient,27,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,5,no,1,1,0,0,0,0,NA,NA,NA,NA
2018,May,14,KF1,reg,6,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,May,14,KF1,reg,7,ambient,10,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,8,ambient,21,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,9,no,1,0,0,0,0,0,NA,NA,NA,NA
2018,May,14,KF1,reg,10,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,May,14,KF1,reg,51,high,9,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,52,high,10,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,53,high,8,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,54,high,8,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,55,high,12,1,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,A,cc,16,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,B,cc,21,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,K,cc,12,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,L,cc,17,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,M,cc,10,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,N,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,O,ncc,19,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,P,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,Q,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2018,May,14,KF1,reg,R,ncc,15,0,0,0,0,NA,NA,NA,NA,NA
2018,April,15,KF1,reg,9,no,2,0,0,0,0,1,NA,1,NA,NA
2018,April,15,KF1,reg,10,no,0,0,0,0,0,2,NA,2,NA,NA
2018,April,15,KF1,reg,1,ambient,11,0,0,0,0,NA,NA,NA,NA,NA
2018,April,15,KF1,reg,2,ambient,8,0,0,0,0,NA,NA,NA,NA,NA
